city,timestamp,temperature,season
New York,2010-07-30,21.225580950451878,summer
New York,2010-07-31,26.298231464546586,summer
New York,2010-08-01,23.231459345522072,summer
New York,2010-08-02,28.734331964155654,summer
New York,2010-08-03,20.818256261001874,summer
New York,2010-08-04,22.399612778960222,summer
New York,2010-08-05,24.68744359050565,summer
New York,2010-08-06,27.28740299217413,summer
New York,2010-08-07,24.941846356602298,summer
New York,2010-08-08,28.900980545448242,summer
New York,2010-08-09,26.739733541057525,summer
New York,2010-08-10,30.678741764258714,summer
New York,2010-08-11,17.579083541707725,summer
New York,2010-08-12,35.191492582957984,summer
New York,2010-08-13,21.975255747077856,summer
New York,2010-08-14,19.940212778216228,summer
New York,2010-08-15,18.332914123275373,summer
New York,2010-08-16,19.900231614721097,summer
New York,2010-08-17,20.273100093429967,summer
New York,2010-08-18,25.238622879612986,summer
New York,2010-08-19,17.358008780195334,summer
New York,2010-08-20,33.278835905827236,summer
New York,2010-08-21,22.956994345712662,summer
New York,2010-08-22,23.017126582709903,summer
New York,2010-08-23,18.23178454519256,summer
New York,2010-08-24,29.050109798022273,summer
New York,2010-08-25,30.189147638987656,summer
New York,2010-08-26,23.820489683645704,summer
New York,2010-08-27,31.117869101239183,summer
New York,2010-08-28,22.70290180598034,summer
New York,2010-08-29,18.4523973253433,summer
New York,2010-08-30,25.165359144124885,summer
New York,2010-08-31,28.334245725072694,summer
New York,2010-09-01,6.696572071136311,autumn
New York,2010-09-02,5.117577427206104,autumn
New York,2010-09-03,14.655213915603532,autumn
New York,2010-09-04,5.0027580004741505,autumn
New York,2010-09-05,14.096240904938483,autumn
New York,2010-09-06,13.518701611089115,autumn
New York,2010-09-07,11.798631189457183,autumn
New York,2010-09-08,17.995080753839726,autumn
New York,2010-09-09,14.23696754177749,autumn
New York,2010-09-10,14.439632902212944,autumn
New York,2010-09-11,11.989562611036789,autumn
New York,2010-09-12,12.746867686109518,autumn
New York,2010-09-13,21.46951495839086,autumn
New York,2010-09-14,18.941156663546327,autumn
New York,2010-09-15,18.163004971005673,autumn
New York,2010-09-16,7.815055925175743,autumn
New York,2010-09-17,1.6704765785254931,autumn
New York,2010-09-18,23.17268891203229,autumn
New York,2010-09-19,16.657849806072097,autumn
New York,2010-09-20,11.35519197307266,autumn
New York,2010-09-21,6.433950693306871,autumn
New York,2010-09-22,18.70690650396746,autumn
New York,2010-09-23,12.975335261557596,autumn
New York,2010-09-24,10.525437025106203,autumn
New York,2010-09-25,7.474425043215272,autumn
New York,2010-09-26,16.266577422641667,autumn
New York,2010-09-27,8.237531456056209,autumn
New York,2010-09-28,13.063802373574045,autumn
New York,2010-09-29,9.627361404675092,autumn
New York,2010-09-30,13.184709697455045,autumn
New York,2010-10-01,21.699381371180863,autumn
New York,2010-10-02,17.642674006230536,autumn
New York,2010-10-03,14.598590690172763,autumn
New York,2010-10-04,8.082577627640156,autumn
New York,2010-10-05,23.070096754393987,autumn
New York,2010-10-06,22.764371446897687,autumn
New York,2010-10-07,11.690161082065249,autumn
New York,2010-10-08,10.950028009981665,autumn
New York,2010-10-09,7.426572289478262,autumn
New York,2010-10-10,7.391008932714483,autumn
New York,2010-10-11,11.639097894436489,autumn
New York,2010-10-12,18.81399942206718,autumn
New York,2010-10-13,19.606194943780736,autumn
New York,2010-10-14,16.383796206574587,autumn
New York,2010-10-15,26.823252282281626,autumn
New York,2010-10-16,13.13360100516328,autumn
New York,2010-10-17,15.723189934093272,autumn
New York,2010-10-18,13.794652678675769,autumn
New York,2010-10-19,11.049747943663943,autumn
New York,2010-10-20,23.480521633792016,autumn
New York,2010-10-21,19.413933203068016,autumn
New York,2010-10-22,15.61382823068624,autumn
New York,2010-10-23,19.981904828850944,autumn
New York,2010-10-24,13.4777008164093,autumn
New York,2010-10-25,18.912241012676898,autumn
New York,2010-10-26,18.115668529797503,autumn
New York,2010-10-27,18.912875313965415,autumn
New York,2010-10-28,15.375958351074873,autumn
New York,2010-10-29,19.405848661938926,autumn
New York,2010-10-30,10.695172098381502,autumn
New York,2010-10-31,17.157673689363186,autumn
New York,2010-11-01,19.52626651317182,autumn
New York,2010-11-02,18.661136550704242,autumn
New York,2010-11-03,12.721845189241602,autumn
New York,2010-11-04,17.83663550867147,autumn
New York,2010-11-05,15.595348313316627,autumn
New York,2010-11-06,14.22790916338055,autumn
New York,2010-11-07,11.151836544030012,autumn
New York,2010-11-08,12.229981989508959,autumn
New York,2010-11-09,20.225257239709347,autumn
New York,2010-11-10,8.092610264210824,autumn
New York,2010-11-11,17.424155589839035,autumn
New York,2010-11-12,14.173768311824556,autumn
New York,2010-11-13,14.694107580594697,autumn
New York,2010-11-14,10.55368454971769,autumn
New York,2010-11-15,13.007515759582542,autumn
New York,2010-11-16,26.278044475977524,autumn
New York,2010-11-17,10.645193495989624,autumn
New York,2010-11-18,6.949945262185958,autumn
New York,2010-11-19,21.749268187308523,autumn
New York,2010-11-20,19.04573452599605,autumn
New York,2010-11-21,18.1820264476826,autumn
New York,2010-11-22,7.439123589217489,autumn
New York,2010-11-23,5.432104925481401,autumn
New York,2010-11-24,17.40918534177983,autumn
New York,2010-11-25,16.27952645688677,autumn
New York,2010-11-26,18.600764562855375,autumn
New York,2010-11-27,7.139471742280606,autumn
New York,2010-11-28,14.28352175274218,autumn
New York,2010-11-29,12.636385300008694,autumn
New York,2010-11-30,9.050465289714186,autumn
New York,2010-12-01,4.318940765358783,winter
New York,2010-12-02,-1.5460649938304452,winter
New York,2010-12-03,4.634972124666114,winter
New York,2010-12-04,-1.9211489767223686,winter
New York,2010-12-05,-2.833364612946292,winter
New York,2010-12-06,4.884620825652302,winter
New York,2010-12-07,-5.875151350354214,winter
New York,2010-12-08,-0.35216386935766086,winter
New York,2010-12-09,-0.04932477637476343,winter
New York,2010-12-10,-3.0919353160250744,winter
New York,2010-12-11,-1.0590416948906929,winter
New York,2010-12-12,2.5095762811328317,winter
New York,2010-12-13,2.4694994196345093,winter
New York,2010-12-14,-2.1071330436226305,winter
New York,2010-12-15,3.019767149093165,winter
New York,2010-12-16,1.1428697129009702,winter
New York,2010-12-17,-0.5761580618055135,winter
New York,2010-12-18,-1.2320063649216773,winter
New York,2010-12-19,4.404748390629062,winter
New York,2010-12-20,-2.7368852951493845,winter
New York,2010-12-21,-2.1501468623243274,winter
New York,2010-12-22,1.7313220424552944,winter
New York,2010-12-23,3.3263419943859045,winter
New York,2010-12-24,-1.2965438142642052,winter
New York,2010-12-25,-11.750382526956722,winter
New York,2010-12-26,4.015916341137842,winter
New York,2010-12-27,4.334626882756981,winter
New York,2010-12-28,7.9641941813095425,winter
New York,2010-12-29,-4.218337748953409,winter
New York,2010-12-30,-5.888782251791342,winter
New York,2010-12-31,0.7116816689261986,winter
New York,2011-01-01,5.260961656979001,winter
New York,2011-01-02,-3.469344197271909,winter
New York,2011-01-03,1.5756101479405653,winter
New York,2011-01-04,-2.7598605614012133,winter
New York,2011-01-05,7.310457216861648,winter
New York,2011-01-06,-2.8625109070629353,winter
New York,2011-01-07,-6.820149076664079,winter
New York,2011-01-08,9.306832087433323,winter
New York,2011-01-09,6.599880656202533,winter
New York,2011-01-10,0.6345751216552525,winter
New York,2011-01-11,-4.848611908769563,winter
New York,2011-01-12,-0.7467662139646205,winter
New York,2011-01-13,-1.6661918856914175,winter
New York,2011-01-14,0.38336730966726384,winter
New York,2011-01-15,5.775731251384596,winter
New York,2011-01-16,-1.0771461214302949,winter
New York,2011-01-17,-1.5450186384309905,winter
New York,2011-01-18,3.0695508642592078,winter
New York,2011-01-19,1.089482673875853,winter
New York,2011-01-20,10.087010414642618,winter
New York,2011-01-21,6.705787275561735,winter
New York,2011-01-22,-1.193248205992893,winter
New York,2011-01-23,8.323840867680865,winter
New York,2011-01-24,-1.0462493556011117,winter
New York,2011-01-25,1.934993833700346,winter
New York,2011-01-26,-3.769064750948651,winter
New York,2011-01-27,-8.551094670654248,winter
New York,2011-01-28,3.4330622377791666,winter
New York,2011-01-29,2.3935817150216128,winter
New York,2011-01-30,4.226580947975293,winter
New York,2011-01-31,-5.759285313328709,winter
New York,2011-02-01,-9.041693802877893,winter
New York,2011-02-02,4.802925037990477,winter
New York,2011-02-03,1.90642452324264,winter
New York,2011-02-04,1.3322854653952885,winter
New York,2011-02-05,5.209993715611409,winter
New York,2011-02-06,-4.738208323931391,winter
New York,2011-02-07,6.879331519245238,winter
New York,2011-02-08,-3.1258701831017617,winter
New York,2011-02-09,2.9842665359707943,winter
New York,2011-02-10,-4.608969020754088,winter
New York,2011-02-11,-4.479685963213498,winter
New York,2011-02-12,8.475801570252097,winter
New York,2011-02-13,-3.998621867084187,winter
New York,2011-02-14,-3.9296837067437234,winter
New York,2011-02-15,0.23523534261646073,winter
New York,2011-02-16,-2.668746111722961,winter
New York,2011-02-17,-0.09329093030726197,winter
New York,2011-02-18,-5.931202304489906,winter
New York,2011-02-19,-4.237778088155527,winter
New York,2011-02-20,0.84879202797135,winter
New York,2011-02-21,3.6397852285512826,winter
New York,2011-02-22,4.628141570313226,winter
New York,2011-02-23,6.198462507598144,winter
New York,2011-02-24,3.376661137448474,winter
New York,2011-02-25,-0.7529310738700075,winter
New York,2011-02-26,1.3376932884472588,winter
New York,2011-02-27,1.7661705270047376,winter
New York,2011-02-28,-4.2181375713961975,winter
New York,2011-03-01,11.672307927819208,spring
New York,2011-03-02,6.83030526378761,spring
New York,2011-03-03,5.758488233361402,spring
New York,2011-03-04,6.438765285447327,spring
New York,2011-03-05,3.1060166637003253,spring
New York,2011-03-06,3.1862315150266216,spring
New York,2011-03-07,14.94122277198272,spring
New York,2011-03-08,3.8967238854304593,spring
New York,2011-03-09,4.811430303626844,spring
New York,2011-03-10,11.49405135914642,spring
New York,2011-03-11,12.095951933347358,spring
New York,2011-03-12,9.788988885342212,spring
New York,2011-03-13,7.95834141958151,spring
New York,2011-03-14,8.764688128827691,spring
New York,2011-03-15,9.480220276959958,spring
New York,2011-03-16,2.9253698793925507,spring
New York,2011-03-17,12.462309072768514,spring
New York,2011-03-18,4.94935171383071,spring
New York,2011-03-19,10.252540661892528,spring
New York,2011-03-20,15.321802367150044,spring
New York,2011-03-21,1.4899913960599118,spring
New York,2011-03-22,7.9901221088555445,spring
New York,2011-03-23,4.039930519322033,spring
New York,2011-03-24,10.36099595720488,spring
New York,2011-03-25,14.440097387819105,spring
New York,2011-03-26,7.773184129724063,spring
New York,2011-03-27,19.608857417152066,spring
New York,2011-03-28,5.906001756667318,spring
New York,2011-03-29,12.655708584579315,spring
New York,2011-03-30,7.200952439485862,spring
New York,2011-03-31,19.400769467929535,spring
New York,2011-04-01,7.547006531521216,spring
New York,2011-04-02,7.130467133853423,spring
New York,2011-04-03,15.1830389355766,spring
New York,2011-04-04,7.768771737954461,spring
New York,2011-04-05,14.56177798382561,spring
New York,2011-04-06,13.520809959796644,spring
New York,2011-04-07,11.2430050548911,spring
New York,2011-04-08,10.004020806918028,spring
New York,2011-04-09,9.49120969939127,spring
New York,2011-04-10,3.065489684028898,spring
New York,2011-04-11,13.847310522080507,spring
New York,2011-04-12,10.180444684424778,spring
New York,2011-04-13,3.0691761148856846,spring
New York,2011-04-14,5.263038328481252,spring
New York,2011-04-15,9.463361113762456,spring
New York,2011-04-16,9.035779689797259,spring
New York,2011-04-17,8.40658709177736,spring
New York,2011-04-18,19.23356210437322,spring
New York,2011-04-19,6.442231702018575,spring
New York,2011-04-20,13.663125286752463,spring
New York,2011-04-21,16.792187447224876,spring
New York,2011-04-22,15.683679197017083,spring
New York,2011-04-23,16.021411479076672,spring
New York,2011-04-24,6.176396348407291,spring
New York,2011-04-25,12.892685261211057,spring
New York,2011-04-26,8.869448202780761,spring
New York,2011-04-27,10.616776332473846,spring
New York,2011-04-28,8.792677670318145,spring
New York,2011-04-29,19.57854665051935,spring
New York,2011-04-30,11.01110786006755,spring
New York,2011-05-01,6.747800131793511,spring
New York,2011-05-02,8.686863916943434,spring
New York,2011-05-03,3.5944745475004343,spring
New York,2011-05-04,9.705587222501881,spring
New York,2011-05-05,7.864651334101389,spring
New York,2011-05-06,8.397280712734922,spring
New York,2011-05-07,15.484633462620481,spring
New York,2011-05-08,2.678456089820033,spring
New York,2011-05-09,11.60670333797444,spring
New York,2011-05-10,14.112804860069595,spring
New York,2011-05-11,10.003986197180152,spring
New York,2011-05-12,10.406722601885162,spring
New York,2011-05-13,15.004217918964379,spring
New York,2011-05-14,10.83858330888921,spring
New York,2011-05-15,13.671632077640623,spring
New York,2011-05-16,17.23068942402383,spring
New York,2011-05-17,7.953064751183563,spring
New York,2011-05-18,8.333521586909802,spring
New York,2011-05-19,15.502490385044513,spring
New York,2011-05-20,6.810081144671565,spring
New York,2011-05-21,2.2417753920784342,spring
New York,2011-05-22,12.566762137672157,spring
New York,2011-05-23,2.9448943080192382,spring
New York,2011-05-24,7.399754991614924,spring
New York,2011-05-25,8.598333826603238,spring
New York,2011-05-26,7.4454025204011405,spring
New York,2011-05-27,14.078836114023867,spring
New York,2011-05-28,9.177938941713318,spring
New York,2011-05-29,14.067386616416407,spring
New York,2011-05-30,10.240733331799504,spring
New York,2011-05-31,4.459256814940503,spring
New York,2011-06-01,17.914996291668935,summer
New York,2011-06-02,29.001372623604624,summer
New York,2011-06-03,29.71867543094229,summer
New York,2011-06-04,27.891552626981902,summer
New York,2011-06-05,21.97922036935859,summer
New York,2011-06-06,30.72643255225834,summer
New York,2011-06-07,20.620753683358068,summer
New York,2011-06-08,25.012296589913724,summer
New York,2011-06-09,26.889389453788553,summer
New York,2011-06-10,23.996376267785394,summer
New York,2011-06-11,32.30854280674075,summer
New York,2011-06-12,35.653764830279265,summer
New York,2011-06-13,34.30122659285208,summer
New York,2011-06-14,20.05276773847107,summer
New York,2011-06-15,25.281092923748282,summer
New York,2011-06-16,20.717536427321978,summer
New York,2011-06-17,22.295352486547344,summer
New York,2011-06-18,23.026447700831174,summer
New York,2011-06-19,33.20680295636573,summer
New York,2011-06-20,18.639918758064482,summer
New York,2011-06-21,21.448433099989643,summer
New York,2011-06-22,30.56222009098208,summer
New York,2011-06-23,31.832327350565453,summer
New York,2011-06-24,20.12960572374898,summer
New York,2011-06-25,33.449181928326574,summer
New York,2011-06-26,25.27311306190199,summer
New York,2011-06-27,26.812963966009963,summer
New York,2011-06-28,28.4035892422664,summer
New York,2011-06-29,28.56851297899077,summer
New York,2011-06-30,25.83020495748893,summer
New York,2011-07-01,24.904545674311706,summer
New York,2011-07-02,18.10888472341322,summer
New York,2011-07-03,18.833560947905696,summer
New York,2011-07-04,29.046072960185967,summer
New York,2011-07-05,19.873066198961105,summer
New York,2011-07-06,17.915687946212458,summer
New York,2011-07-07,21.953064299174734,summer
New York,2011-07-08,21.01469371830287,summer
New York,2011-07-09,18.585363360826126,summer
New York,2011-07-10,17.49852391224074,summer
New York,2011-07-11,27.597136666246193,summer
New York,2011-07-12,22.091576286615442,summer
New York,2011-07-13,22.07231618766278,summer
New York,2011-07-14,29.75709979828457,summer
New York,2011-07-15,29.258218317530726,summer
New York,2011-07-16,33.54131777159435,summer
New York,2011-07-17,25.84371172496445,summer
New York,2011-07-18,25.38700778927737,summer
New York,2011-07-19,21.685935705896068,summer
New York,2011-07-20,24.761583018482924,summer
New York,2011-07-21,25.261774294501308,summer
New York,2011-07-22,23.910579416069055,summer
New York,2011-07-23,30.039402417908,summer
New York,2011-07-24,25.479178871429248,summer
New York,2011-07-25,25.436918897335858,summer
New York,2011-07-26,25.975200571295677,summer
New York,2011-07-27,30.174092594952242,summer
New York,2011-07-28,15.25120328417193,summer
New York,2011-07-29,17.375868652179772,summer
New York,2011-07-30,27.314560853862577,summer
New York,2011-07-31,24.04060370894542,summer
New York,2011-08-01,24.981953746754535,summer
New York,2011-08-02,26.77928261960328,summer
New York,2011-08-03,28.98016241185983,summer
New York,2011-08-04,32.344179799256864,summer
New York,2011-08-05,25.88351931320396,summer
New York,2011-08-06,22.2274528129359,summer
New York,2011-08-07,20.5994906692991,summer
New York,2011-08-08,31.07316592795321,summer
New York,2011-08-09,26.91892041319548,summer
New York,2011-08-10,23.48614206275586,summer
New York,2011-08-11,22.043720548194205,summer
New York,2011-08-12,16.679982726620608,summer
New York,2011-08-13,32.20375450356911,summer
New York,2011-08-14,20.434639603859075,summer
New York,2011-08-15,29.128903706049478,summer
New York,2011-08-16,24.71165993424045,summer
New York,2011-08-17,18.829063334017395,summer
New York,2011-08-18,14.707050531499073,summer
New York,2011-08-19,29.003036820449637,summer
New York,2011-08-20,23.596112829418573,summer
New York,2011-08-21,22.90197872518183,summer
New York,2011-08-22,26.057257171714802,summer
New York,2011-08-23,20.834678677732374,summer
New York,2011-08-24,22.66965362130085,summer
New York,2011-08-25,26.32915034657839,summer
New York,2011-08-26,24.527367670075044,summer
New York,2011-08-27,22.63339493802316,summer
New York,2011-08-28,32.26605184416784,summer
New York,2011-08-29,25.182115222439798,summer
New York,2011-08-30,21.35955072067498,summer
New York,2011-08-31,27.250220132730483,summer
New York,2011-09-01,18.565976965911705,autumn
New York,2011-09-02,18.048120036620997,autumn
New York,2011-09-03,13.850899117476867,autumn
New York,2011-09-04,12.338473022006323,autumn
New York,2011-09-05,7.378264432973913,autumn
New York,2011-09-06,16.080163949967286,autumn
New York,2011-09-07,15.744638685209653,autumn
New York,2011-09-08,15.538531360120922,autumn
New York,2011-09-09,12.319662369817097,autumn
New York,2011-09-10,14.05990005664605,autumn
New York,2011-09-11,21.70277283486044,autumn
New York,2011-09-12,22.935994053884897,autumn
New York,2011-09-13,19.727919562530708,autumn
New York,2011-09-14,22.94301779367259,autumn
New York,2011-09-15,14.985544468374671,autumn
New York,2011-09-16,22.09415982014549,autumn
New York,2011-09-17,15.979356575236704,autumn
New York,2011-09-18,17.504501838556184,autumn
New York,2011-09-19,16.428672883640644,autumn
New York,2011-09-20,14.804097061762459,autumn
New York,2011-09-21,19.426269456000757,autumn
New York,2011-09-22,21.547369409772053,autumn
New York,2011-09-23,8.29023403678452,autumn
New York,2011-09-24,12.603091967755283,autumn
New York,2011-09-25,19.06186949929013,autumn
New York,2011-09-26,14.64368631012879,autumn
New York,2011-09-27,9.657046732399781,autumn
New York,2011-09-28,12.137757532623294,autumn
New York,2011-09-29,22.526566232356682,autumn
New York,2011-09-30,15.785192900958418,autumn
New York,2011-10-01,18.96675426211538,autumn
New York,2011-10-02,18.468274608315316,autumn
New York,2011-10-03,8.697194802943482,autumn
New York,2011-10-04,22.766594711253163,autumn
New York,2011-10-05,14.477535712154861,autumn
New York,2011-10-06,12.294588455264456,autumn
New York,2011-10-07,17.229418139347047,autumn
New York,2011-10-08,23.197658074535425,autumn
New York,2011-10-09,13.84862298143326,autumn
New York,2011-10-10,25.318657693307383,autumn
New York,2011-10-11,17.35520407831352,autumn
New York,2011-10-12,17.21499769308502,autumn
New York,2011-10-13,17.695749477728135,autumn
